"presence","x","y","cells","chl_mean_surf","o2_mean_surf","sithick_mean_surf","sithick_min_surf","sws_mean_surf","so_mean_benth","sws_mean_benth","sws_min_benth","sws_max_benth","aspect","bathymetry_mean","terrain_ruggedness_index","selected","fold"
0,-101.025003426074,-54.3750005755249,2312780,0.370291501283646,304.859252929688,0,0,0.110507123172283,34.7112770080566,0.00753933191299438,0.0480836406350136,0.0805844590067863,212.745986938477,-4531.1943359375,43.7152709960938,TRUE,2
0,-0.0750000025434758,-54.3750005755249,2314799,0.359570384025574,358.399230957031,0.0477655343711376,0,0.0777721107006073,34.683406829834,0.00256274407729506,0.0274572595953941,0.0221253260970116,359.295104980469,-2399.63891601562,110.836791992188,TRUE,2
0,12.4250004213706,-54.3750005755249,2315049,0.497611105442047,343.963012695312,0.104549929499626,0,0.133229896426201,34.6586647033691,0.0195534974336624,0.0305605717003345,0.0573403649032116,191.793045043945,-4453.83349609375,233.843780517578,TRUE,2
0,16.0250005434579,-54.3750005755249,2315121,0.479458123445511,347.963531494141,0.0714672952890396,0,0.078196108341217,34.6610794067383,0.00676644407212734,0.0608967393636703,0.0403023138642311,296.135925292969,-4398.97216796875,150.017333984375,TRUE,1
0,20.37500069098,-54.3750005755249,2315208,0.410855442285538,346.862548828125,0.0445873662829399,0,0.0896206945180893,34.6682395935059,0.00301195797510445,0.054358683526516,0.0403135009109974,254.136215209961,-3606.9443359375,51.7326965332031,TRUE,1
0,76.7750026036806,-54.3750005755249,2316336,0.429113835096359,342.422882080078,0.00133397523313761,0,0.053340520709753,34.7599029541016,0.0264175422489643,0.0283691920340061,0.0923824608325958,94.3622817993164,-1381.05554199219,23.4583435058594,TRUE,2
0,88.9250030157251,-54.3750005755249,2316579,0.391649782657623,326.458587646484,0.000417423929320648,0,0.101400502026081,34.6812515258789,0.0494808033108711,0.187618240714073,0.270202815532684,104.500991821289,-4605.02783203125,82.173583984375,TRUE,2
0,140.925004779208,-54.3750005755249,2317619,0.343917071819305,330.21240234375,0,0,0.154468894004822,34.7169799804688,0.00795558374375105,0.133101299405098,0.0686675682663918,291.847076416016,-2988.36108398438,74.954833984375,TRUE,1
0,-114.07500386864,-54.4250005725735,2319719,0.329087138175964,300.378448486328,0,0,0.104318790137768,34.7154998779297,0.0228872783482075,0.0917012318968773,0.116019628942013,357.316436767578,-3416.5556640625,29.1492614746094,TRUE,1
0,-7.07500023993541,-54.4250005725735,2321859,0.32634499669075,356.618988037109,0.0313533209264278,0,0.0611506626009941,34.6834259033203,0.00440811458975077,0.0329782739281654,0.0250347964465618,298.628265380859,-3124.11108398438,76.6839904785156,TRUE,1
0,24.0750008164586,-54.4250005725735,2322482,0.463230967521667,344.526885986328,0.0512468852102757,0,0.100686028599739,34.6586647033691,0.0206554979085922,0.0137690156698227,0.0576874427497387,189.813934326172,-4094.27783203125,444.045135498047,TRUE,2
0,28.825000977546,-54.4250005725735,2322577,0.425060451030731,345.361694335938,0.00425927992910147,0,0.0727528482675552,34.6592674255371,0.0661021918058395,0.114975914359093,0.197167456150055,73.0749664306641,-5338.22216796875,69.7500610351562,TRUE,2
0,31.6250010725028,-54.4250005725735,2322633,0.415529638528824,344.358764648438,0.00174212141428143,0,0.115691117942333,34.6603965759277,0.0348059721291065,0.189682483673096,0.269553065299988,121.384330749512,-5254.3056640625,81.5311889648438,TRUE,2
0,74.1750025155064,-54.4250005725735,2323484,0.423654794692993,343.815551757812,0.0010745219187811,0,0.0503240525722504,34.7657203674316,0.00841942243278027,0.0719721987843513,0.0608686618506908,337.256042480469,-1596.55554199219,46.4027862548828,TRUE,2
0,79.0750026816808,-54.4250005725735,2323582,0.55214512348175,343.340606689453,0.0198665279895067,0,0.250391572713852,34.6902160644531,0.0216587278991938,0.0430167242884636,0.088221363723278,7.44072675704956,-3027.3056640625,13.2117309570312,TRUE,2
0,86.7750029428119,-54.4250005725735,2323736,0.403119742870331,327.790466308594,0.000568535760976374,0,0.0770775973796844,34.6807136535645,0.0466925762593746,0.318105727434158,0.208748877048492,212.15022277832,-4451,69.6666870117188,TRUE,2
0,104.375003539683,-54.4250005725735,2324088,0.406977981328964,338.809753417969,0.000516099971719086,0,0.144179105758667,34.6782646179199,0.014702009037137,0.0976570099592209,0.112984053790569,212.443099975586,-3918.61108398438,89.0278015136719,TRUE,2
0,123.375004184032,-54.4250005725735,2324468,0.343610316514969,326.714416503906,3.17901140078902e-06,0,0.129604995250702,34.6866188049316,0.0210190620273352,0.118570774793625,0.138337582349777,151.729858398438,-4310.91650390625,43.7012329101562,TRUE,1
0,-20.0750006808061,-54.4750005696221,2328799,0.324821710586548,349.89697265625,0.00277916342020035,0,0.167578846216202,34.6666641235352,0.0272338539361954,0.0215251557528973,0.117903292179108,206.582000732422,-4209.83349609375,272.489593505859,TRUE,2
0,-12.6750004298489,-54.4750005696221,2328947,0.320543825626373,351.120544433594,0.00672360183671117,0,0.0788079798221588,34.6778793334961,0.00131811934988946,0.035283550620079,0.0344026051461697,330.898986816406,-3326.27783203125,65.5833435058594,TRUE,2
0,5.77500019584832,-54.4750005696221,2329316,0.454312235116959,351.752014160156,0.079822912812233,0,0.134927824139595,34.6725997924805,0.0162786189466715,0.0277936682105064,0.0417054556310177,298.363647460938,-4342,329.927093505859,TRUE,1
0,33.8250011471116,-54.4750005696221,2329877,0.417376101016998,344.890594482422,0.0019814227707684,0,0.0844867527484894,34.661319732666,0.0240303538739681,0.211843475699425,0.190970197319984,244.909759521484,-5419.41650390625,20.5902709960938,TRUE,2
0,39.0250013234599,-54.4750005696221,2329981,0.366202235221863,341.181030273438,0.00115048931911588,0,0.114833854138851,34.6800842285156,0.0118320593610406,0.0438879169523716,0.0786318928003311,49.6432189941406,-3336.91674804688,84.0625,TRUE,2
0,44.2750015015039,-54.4750005696221,2330086,0.384318649768829,342.903259277344,0.0020740779582411,0,0.149185165762901,34.6718139648438,0.0224181655794382,0.0248187594115734,0.0829695835709572,112.206672668457,-3792.4443359375,102.118133544922,TRUE,2
0,52.2750017728089,-54.4750005696221,2330246,0.391940772533417,342.585296630859,0.000938094046432525,0,0.140965819358826,34.6862640380859,0.028078431263566,0.0513091571629047,0.119916535913944,115.777900695801,-3051.27783203125,245.968780517578,TRUE,2
0,70.3750023866365,-54.4750005696221,2330608,0.382784366607666,341.709259033203,0.000639224424958229,0,0.0691784918308258,34.7204818725586,0.00999152474105358,0.0300576910376549,0.0244164690375328,335.260986328125,-3511.72216796875,42.6180725097656,TRUE,1
